Soil Moisture,Temperature,Air Humidity,Date,Time
899.2919095,37.89936423,73.22187079,2024-06-22,06:09:00
828.2778995,28.31537409,70.89210411,2024-06-22,06:12:00
713.29294,27.70943467,71.0070568,2024-06-22,06:15:00
720.738578,19.72571016,66.20948621,2024-06-22,06:18:00
778.8797434,23.20149613,67.83004771,2024-06-22,06:21:00
728.881115,29.98127917,75.98088505,2024-06-22,06:24:00
491.0434715,37.85732807,59.35866294,2024-06-22,06:27:00
696.3692955,23.34926443,65.0488235,2024-06-22,06:30:00
786.3477819,19.32067266,50.26199772,2024-06-22,06:33:00
326.0379663,26.64820143,41.12715694,2024-06-22,06:36:00
596.3301604,36.8545772,74.10406404,2024-06-22,06:39:00
838.3281249,26.07920803,58.79196184,2024-06-22,06:42:00
380.1275034,24.5834023,43.27391214,2024-06-22,06:45:00
401.3004366,30.43094156,53.56085507,2024-06-22,06:48:00
722.5064336,19.615956,72.70407988,2024-06-22,06:51:00
647.2316932,19.07139366,62.47023993,2024-06-22,06:54:00
516.6863026,22.91808785,50.69336673,2024-06-22,06:57:00
890.6671931,22.28741954,60.06749015,2024-06-22,07:00:00
494.7681259,37.33762089,49.592546,2024-06-22,07:03:00
426.4310123,24.63175213,42.42653509,2024-06-22,07:06:00
483.0640456,27.33770784,48.80320832,2024-06-22,07:09:00
781.4022531,19.08214059,80.35809054,2024-06-22,07:12:00
874.6790474,31.51902557,77.81874128,2024-06-22,07:15:00
329.4853781,29.70420865,43.41450119,2024-06-22,07:18:00
413.2763132,27.05235987,54.74178803,2024-06-22,07:21:00
876.9448452,21.69915528,41.61840053,2024-06-22,07:24:00
485.7559857,25.07858805,59.94619131,2024-06-22,07:27:00
599.0167321,30.66842968,39.14049839,2024-06-22,07:30:00
446.0232521,28.57007507,62.48264165,2024-06-22,07:33:00
773.2885733,20.10784656,58.87827766,2024-06-22,07:36:00
919.5322165,28.41088245,80.95799472,2024-06-22,07:39:00
372.4940917,23.86526806,71.34237672,2024-06-22,07:42:00
865.5559124,35.43072106,54.40643263,2024-06-22,07:45:00
396.6267998,26.64441472,72.50663254,2024-06-22,07:48:00
617.519886,25.22176579,63.35090637,2024-06-22,07:51:00
379.1747318,28.79608871,45.60927759,2024-06-22,07:54:00
675.3259838,36.06630913,63.81323217,2024-06-22,07:57:00
436.581624,23.93414469,56.64448541,2024-06-22,08:00:00
369.4074741,24.99339347,42.07593718,2024-06-22,08:03:00
425.6853679,19.72947031,57.53570336,2024-06-22,08:06:00
622.2195738,35.41293153,70.11919088,2024-06-22,08:09:00
739.9549103,38.47741171,50.12764151,2024-06-22,08:12:00
707.1903173,25.0073193,62.77044738,2024-06-22,08:15:00
617.6732179,32.51395714,40.65205347,2024-06-22,08:18:00
795.4988324,26.02036865,48.89028704,2024-06-22,08:21:00
788.1285893,31.37914766,43.07253055,2024-06-22,08:24:00
770.9687913,30.98339134,48.74499081,2024-06-22,08:27:00
829.2691404,29.33508269,48.76620408,2024-06-22,08:30:00
453.4756323,20.14229474,75.3019959,2024-06-22,08:33:00
734.0066259,37.22239903,63.88904297,2024-06-22,08:36:00
641.4498373,26.92032034,78.38350672,2024-06-22,08:39:00
585.9516894,30.52028304,43.60626753,2024-06-22,08:42:00
968.0971501,30.89023685,48.61972264,2024-06-22,08:45:00
511.5206779,33.57128237,80.72514205,2024-06-22,08:48:00
536.5095156,25.92688976,51.97678446,2024-06-22,08:51:00
874.3519026,36.67648,56.81978959,2024-06-22,08:54:00
410.5405675,32.72893827,56.24458252,2024-06-22,08:57:00
634.3039424,36.36742465,53.98272215,2024-06-22,09:00:00
796.4657376,34.79982796,73.62375573,2024-06-22,09:03:00
675.2985915,29.09178765,59.27203915,2024-06-22,09:06:00
498.6045572,29.63645957,50.17803181,2024-06-22,09:09:00
790.6187043,32.48200212,62.10873054,2024-06-22,09:12:00
464.3781898,27.0130087,56.75215512,2024-06-22,09:15:00
608.4282052,20.01091431,44.93320418,2024-06-22,09:18:00
723.1974299,25.90610897,50.5239875,2024-06-22,09:21:00
569.5335604,29.45825373,55.45278424,2024-06-22,09:24:00
756.4100947,27.51024923,52.98211816,2024-06-22,09:27:00
753.1586596,20.30076346,69.96168156,2024-06-22,09:30:00
732.8145781,26.90342179,50.74993063,2024-06-22,09:33:00
535.8542096,24.73719508,42.66242571,2024-06-22,09:36:00
836.7289306,26.61158251,76.25474083,2024-06-22,09:39:00
896.9207261,23.17140371,49.6750278,2024-06-22,09:42:00
430.8908044,27.0837717,77.41663319,2024-06-22,09:45:00
822.6040683,27.28413799,78.7987682,2024-06-22,09:48:00
833.7799071,35.03191653,77.80299688,2024-06-22,09:51:00
352.3194882,25.53966099,56.55549352,2024-06-22,09:54:00
376.9424616,27.46201095,76.26126693,2024-06-22,09:57:00
318.361253,21.04947849,74.7220189,2024-06-22,10:00:00
413.1312798,20.39740386,42.87430127,2024-06-22,10:03:00
582.2780793,18.01462164,70.74577566,2024-06-22,10:06:00
343.7628907,35.32201167,72.54191904,2024-06-22,10:09:00
392.1738541,21.42281732,51.54945455,2024-06-22,10:12:00
829.4950396,34.41407157,73.9541795,2024-06-22,10:15:00
814.5781532,18.92674114,62.47289158,2024-06-22,10:18:00
509.1839476,20.02776363,73.33629501,2024-06-22,10:21:00
733.8928674,36.6035372,72.98299987,2024-06-22,10:24:00
852.5334564,32.0863196,51.42143814,2024-06-22,10:27:00
537.8761427,26.83801608,38.84517637,2024-06-22,10:30:00
395.2369078,37.15785355,80.0388574,2024-06-22,10:33:00
951.7781585,37.67862155,39.52411741,2024-06-22,10:36:00
572.997861,36.45793153,42.74833658,2024-06-22,10:39:00
399.3546084,26.13175196,41.719567,2024-06-22,10:42:00
715.7459405,38.02073374,52.36803162,2024-06-22,10:45:00
551.5824727,36.83052089,51.41369879,2024-06-22,10:48:00
879.1089357,22.50825035,60.12546566,2024-06-22,10:51:00
425.838215,22.7395264,62.49863545,2024-06-22,10:54:00
588.7125841,25.62239033,73.98744086,2024-06-22,10:57:00
610.5861511,23.32851761,46.66156159,2024-06-22,11:00:00
796.0432115,25.54947287,76.45434332,2024-06-22,11:03:00
411.8743762,29.63764247,52.7413569,2024-06-22,11:06:00
786.5783593,33.76130548,55.75406889,2024-06-22,11:09:00
882.9217666,21.89630868,71.56458512,2024-06-22,11:12:00
790.9798944,24.23635609,74.71687459,2024-06-22,11:15:00
375.1553343,34.91530467,43.34271301,2024-06-22,11:18:00
765.1037923,27.09184577,41.11651556,2024-06-22,11:21:00
645.8781167,37.28614811,78.85798788,2024-06-22,11:24:00
673.597706,35.68429842,69.9225415,2024-06-22,11:27:00
324.2774733,26.0303623,76.34769191,2024-06-22,11:30:00
771.2717588,28.42526144,70.67140279,2024-06-22,11:33:00
481.6331468,30.43354001,63.25436609,2024-06-22,11:36:00
501.4147567,36.22010872,47.84817374,2024-06-22,11:39:00
398.3215745,20.59040396,56.36876417,2024-06-22,11:42:00
614.762841,34.07936867,48.58571546,2024-06-22,11:45:00
849.0642277,27.17001297,65.26879925,2024-06-22,11:48:00
772.5628682,38.12827559,39.85123286,2024-06-22,11:51:00
741.407051,18.66441051,41.03344518,2024-06-22,11:54:00
922.8564141,31.88534617,61.01089803,2024-06-22,11:57:00
816.3100641,38.22959979,69.12750837,2024-06-22,12:00:00
847.6481564,20.5628409,48.34099105,2024-06-22,12:03:00
411.5622828,30.9893712,39.52565563,2024-06-22,12:06:00
772.3474513,29.71291898,79.6686685,2024-06-22,12:09:00
593.598991,20.56375592,78.00938173,2024-06-22,12:12:00
745.3175909,31.81859189,77.1647144,2024-06-22,12:15:00
563.56001,22.54377896,66.68332641,2024-06-22,12:18:00
426.9562888,26.82838674,43.10713032,2024-06-22,12:21:00
618.0606509,34.20291451,66.38795334,2024-06-22,12:24:00
958.2835515,30.39157064,69.53378648,2024-06-22,12:27:00
805.8688082,33.97034026,77.55448325,2024-06-22,12:30:00
325.7249151,28.79590909,71.45590798,2024-06-22,12:33:00
334.5724292,19.34614023,60.02793724,2024-06-22,12:36:00
900.0641563,35.99459246,70.56225747,2024-06-22,12:39:00
879.4407285,24.99259591,62.25855264,2024-06-22,12:42:00
405.4281069,36.82697246,48.08521963,2024-06-22,12:45:00
898.5863044,38.12908973,74.72516916,2024-06-22,12:48:00
792.913998,27.28920859,73.46841066,2024-06-22,12:51:00
612.4717737,20.45731896,61.79726659,2024-06-22,12:54:00
461.8582507,33.25359349,52.40324725,2024-06-22,12:57:00
870.7765486,30.28685547,47.9522452,2024-06-22,13:00:00
671.1463815,32.87584154,62.57931811,2024-06-22,13:03:00
974.0684397,31.60864288,63.04322198,2024-06-22,13:06:00
718.4900424,29.22354942,77.41672612,2024-06-22,13:09:00
904.7488909,35.36860511,66.13153802,2024-06-22,13:12:00
981.561646,25.50199459,66.90263628,2024-06-22,13:15:00
629.3157111,20.9068705,75.9215023,2024-06-22,13:18:00
645.6984905,33.76585531,61.33748979,2024-06-22,13:21:00
447.2390689,20.18853472,44.47114186,2024-06-22,13:24:00
951.406918,26.15659215,50.14478912,2024-06-22,13:27:00
842.7673149,26.43369029,38.73615313,2024-06-22,13:30:00
756.696246,33.62983275,49.5697098,2024-06-22,13:33:00
917.6565692,36.41286296,70.43673902,2024-06-22,13:36:00
487.5724601,36.95204075,62.4519253,2024-06-22,13:39:00
795.6920931,37.97553562,45.33574798,2024-06-22,13:42:00
702.3405512,32.08554682,70.76016441,2024-06-22,13:45:00
955.2516986,20.85931508,74.06876302,2024-06-22,13:48:00
491.1625869,23.34328605,42.56991565,2024-06-22,13:51:00
662.467081,29.50807608,74.27102789,2024-06-22,13:54:00
341.0943811,38.49616185,50.69755046,2024-06-22,13:57:00
696.6647534,24.60727576,72.34820182,2024-06-22,14:00:00
410.1254668,26.2672628,50.23030524,2024-06-22,14:03:00
922.5260988,24.3943415,44.88459902,2024-06-22,14:06:00
843.0157627,18.2443674,60.78954193,2024-06-22,14:09:00
917.3102029,38.53273954,65.6475301,2024-06-22,14:12:00
763.0404539,31.56314492,46.43981872,2024-06-22,14:15:00
868.0491244,28.07503755,58.78654563,2024-06-22,14:18:00
932.6630763,26.96147866,56.94024052,2024-06-22,14:21:00
981.0881666,20.84796329,39.41044793,2024-06-22,14:24:00
601.5095875,38.52408886,70.88129157,2024-06-22,14:27:00
538.49227,33.79457015,56.46745144,2024-06-22,14:30:00
544.7806509,35.58114467,57.16116376,2024-06-22,14:33:00
543.2792964,34.92310499,42.49412117,2024-06-22,14:36:00
775.8401079,18.33556677,60.33309407,2024-06-22,14:39:00
466.9110968,26.47355322,54.13469679,2024-06-22,14:42:00
533.496481,24.42168362,39.67519274,2024-06-22,14:45:00
776.461076,27.83147157,51.53400758,2024-06-22,14:48:00
541.5849014,21.10716265,62.73596857,2024-06-22,14:51:00
331.4719375,26.54417383,76.44850898,2024-06-22,14:54:00
612.7531155,35.13290925,57.54915289,2024-06-22,14:57:00
427.8619143,28.40843084,46.67428875,2024-06-22,15:00:00
561.7539148,38.0509924,57.52773352,2024-06-22,15:03:00
365.9719262,31.25134785,42.94431805,2024-06-22,15:06:00
697.0727392,29.57996885,65.54680343,2024-06-22,15:09:00
484.9076413,19.55293372,49.1829091,2024-06-22,15:12:00
652.3921791,38.17366614,45.63386278,2024-06-22,15:15:00
625.0455324,32.88319429,55.59374329,2024-06-22,15:18:00
952.3752926,28.81011357,65.0174176,2024-06-22,15:21:00
452.1372225,19.54524987,69.04245625,2024-06-22,15:24:00
345.6457364,27.42363551,49.95820178,2024-06-22,15:27:00
943.401588,35.88576211,53.82023702,2024-06-22,15:30:00
862.0702184,24.43757843,56.71107233,2024-06-22,15:33:00
714.0802607,27.77074904,56.73451486,2024-06-22,15:36:00
763.8055136,34.64496466,78.41743549,2024-06-22,15:39:00
608.1247804,22.85630184,78.58431234,2024-06-22,15:42:00
800.5218096,32.54701967,57.69360196,2024-06-22,15:45:00
486.1739106,28.41506164,62.53325751,2024-06-22,15:48:00
762.9626562,34.25438293,48.55553747,2024-06-22,15:51:00
793.129016,32.57182009,54.25227933,2024-06-22,15:54:00
601.051625,23.52825114,65.17567109,2024-06-22,15:57:00
455.5010443,18.38735323,57.0182383,2024-06-22,16:00:00
731.8451816,24.63355719,49.64546899,2024-06-22,16:03:00
335.0350244,18.76061559,45.44660398,2024-06-22,16:06:00
717.7373975,34.49535651,51.68880551,2024-06-22,16:09:00
885.8151168,20.52803844,64.0906948,2024-06-22,16:12:00
763.7076317,24.31750449,53.59354882,2024-06-22,16:15:00
914.4500497,29.51432443,46.15212752,2024-06-22,16:18:00
852.7526383,21.96109078,80.49571068,2024-06-22,16:21:00
614.2563435,29.0410839,45.89686347,2024-06-22,16:24:00
490.5713677,18.27820412,44.50609539,2024-06-22,16:27:00
956.4926398,28.21681335,69.24408902,2024-06-22,16:30:00
455.9400283,29.00212273,39.48369671,2024-06-22,16:33:00
364.1592977,27.1874529,41.95650088,2024-06-22,16:36:00
753.1960725,19.58310237,63.51756359,2024-06-22,16:39:00
623.2124867,31.60155129,51.92852154,2024-06-22,16:42:00
451.7707992,20.80402442,79.54323935,2024-06-22,16:45:00
979.2974156,38.84293576,69.97575661,2024-06-22,16:48:00
571.383906,25.81347988,78.36860314,2024-06-22,16:51:00
585.0704285,30.7772234,45.60189139,2024-06-22,16:54:00
430.5411805,23.46593004,64.86155286,2024-06-22,16:57:00
416.5522519,27.55021556,52.37494803,2024-06-22,17:00:00
700.8490338,21.65750777,52.64304816,2024-06-22,17:03:00
612.5916756,33.51545783,75.65115624,2024-06-22,17:06:00
600.4988599,30.17941741,40.39361204,2024-06-22,17:09:00
779.736872,38.38690561,68.87082719,2024-06-22,17:12:00
591.6590228,28.23926526,39.20534253,2024-06-22,17:15:00
329.1609182,25.53942205,56.30836596,2024-06-22,17:18:00
470.9348848,28.62761622,69.68449097,2024-06-22,17:21:00
809.5330394,22.57648481,79.90133221,2024-06-22,17:24:00
679.9533815,35.18204013,44.55849109,2024-06-22,17:27:00
641.9085501,19.17876027,71.35612959,2024-06-22,17:30:00
538.7504784,27.2062208,59.92244686,2024-06-22,17:33:00
759.3150161,19.87688761,61.84337079,2024-06-22,17:36:00
978.1827032,29.80435806,42.27862158,2024-06-22,17:39:00
861.4379067,38.59688176,39.57399789,2024-06-22,17:42:00
340.2391638,38.20971502,63.82291678,2024-06-22,17:45:00
381.1442866,18.11304123,79.62575131,2024-06-22,17:48:00
895.8082439,26.41174852,51.82552902,2024-06-22,17:51:00
472.5702002,33.34728323,76.84851363,2024-06-22,17:54:00
926.0653026,28.64922722,80.58427333,2024-06-22,17:57:00
483.5712479,25.54930834,64.29258308,2024-06-22,18:00:00
476.5456231,29.00960184,38.82722236,2024-06-22,18:03:00
679.5204933,37.76774891,67.36172277,2024-06-22,18:06:00
677.7516899,37.03844843,41.94293682,2024-06-22,18:09:00
350.8412368,27.02201533,50.68332873,2024-06-22,18:12:00
786.7254627,36.92496264,73.32102225,2024-06-22,18:15:00
412.9450075,27.18849031,44.91292984,2024-06-22,18:18:00
739.9530543,38.48850117,55.75435119,2024-06-22,18:21:00
412.0931479,21.11567173,55.30019236,2024-06-22,18:24:00
721.0947791,35.66463655,41.36892136,2024-06-22,18:27:00
746.7246545,18.37122535,62.13011809,2024-06-22,18:30:00
537.425591,24.04089714,62.47219366,2024-06-22,18:33:00
586.7720589,28.41086385,80.36430187,2024-06-22,18:36:00
349.2480236,36.48286722,70.15941623,2024-06-22,18:39:00
734.5273753,36.65283988,49.77996509,2024-06-22,18:42:00
364.6044059,19.09225657,64.74085832,2024-06-22,18:45:00
361.8571291,28.98697017,62.14859071,2024-06-22,18:48:00
834.7549613,28.24835958,40.92329332,2024-06-22,18:51:00
933.6490928,31.81953237,53.14053546,2024-06-22,18:54:00
712.2687136,31.47954676,38.3814406,2024-06-22,18:57:00
422.8464662,27.3765463,46.39100522,2024-06-22,19:00:00
809.3882129,26.32843352,52.36883325,2024-06-22,19:03:00
502.9893454,30.74144349,45.54884167,2024-06-22,19:06:00
521.3668525,20.39386274,78.37946964,2024-06-22,19:09:00
613.2395498,37.63945741,47.30228083,2024-06-22,19:12:00
558.7002247,30.26311956,49.00764595,2024-06-22,19:15:00
359.315064,19.94929506,69.01191115,2024-06-22,19:18:00
680.8896566,20.2488131,42.35441552,2024-06-22,19:21:00
666.2312159,33.91205345,63.83403686,2024-06-22,19:24:00
391.1349267,18.17261608,66.7660268,2024-06-22,19:27:00
849.4565568,38.74172242,71.38922151,2024-06-22,19:30:00
867.4116295,32.77610701,58.37257687,2024-06-22,19:33:00
561.5841863,20.57018446,78.26497553,2024-06-22,19:36:00
473.0656913,33.52237923,61.97113443,2024-06-22,19:39:00
886.475599,36.48049435,46.30364834,2024-06-22,19:42:00
876.944281,19.15283424,63.9014646,2024-06-22,19:45:00
981.191638,30.65428345,55.83766702,2024-06-22,19:48:00
761.5880665,23.17639669,44.87610449,2024-06-22,19:51:00
707.1132633,22.12749137,46.64907687,2024-06-22,19:54:00
472.9021903,20.80142563,47.7134118,2024-06-22,19:57:00
833.783432,22.33638996,64.64206436,2024-06-22,20:00:00
533.1049141,38.80136822,46.53533085,2024-06-22,20:03:00
404.5745755,37.65265946,42.84442476,2024-06-22,20:06:00
453.9493073,28.58062658,41.44735987,2024-06-22,20:09:00
786.5927012,30.83272184,76.48272392,2024-06-22,20:12:00
666.2310175,32.72842548,56.4139915,2024-06-22,20:15:00
532.7422996,26.34294588,45.85095564,2024-06-22,20:18:00
666.725646,32.56749236,73.02622683,2024-06-22,20:21:00
939.931024,26.73357298,69.85888796,2024-06-22,20:24:00
843.8328142,35.55887536,69.63091393,2024-06-22,20:27:00
868.1069346,22.37375219,41.12335653,2024-06-22,20:30:00
908.8954139,21.69078291,48.28084554,2024-06-22,20:33:00
828.1607758,26.92446827,42.28805582,2024-06-22,20:36:00
849.0966385,29.00215064,52.26309957,2024-06-22,20:39:00
438.5547111,36.6756065,76.46554842,2024-06-22,20:42:00
983.877346,32.71428578,65.36061533,2024-06-22,20:45:00
644.8318655,18.65523135,39.99766312,2024-06-22,20:48:00
782.3389384,18.97475801,78.19539221,2024-06-22,20:51:00
765.3844102,33.64209954,40.07326343,2024-06-22,20:54:00
329.0488271,22.84407106,80.78072705,2024-06-22,20:57:00
856.6893453,22.83773189,53.663542,2024-06-22,21:00:00
449.7761882,32.12254068,79.826479,2024-06-22,21:03:00
850.0769218,28.53552658,72.50220094,2024-06-22,21:06:00
889.2008392,31.78182638,79.15896491,2024-06-22,21:09:00
701.4452417,18.91343151,66.23014653,2024-06-22,21:12:00
733.1713478,37.58882039,50.31500475,2024-06-22,21:15:00
503.0358841,23.01621777,64.27620959,2024-06-22,21:18:00
895.2253101,36.62665832,54.17248244,2024-06-22,21:21:00
466.3262739,26.3274611,57.86929706,2024-06-22,21:24:00
974.2904059,21.09045332,69.30488898,2024-06-22,21:27:00
961.7311445,22.42368969,58.61561595,2024-06-22,21:30:00
615.0849621,28.18020676,38.5535336,2024-06-22,21:33:00
833.8438591,25.46437991,50.43082348,2024-06-22,21:36:00
646.7616182,18.00213247,59.11614486,2024-06-22,21:39:00
590.0485656,32.97542241,76.74406698,2024-06-22,21:42:00
784.3181498,28.36042739,43.39533893,2024-06-22,21:45:00
450.9211807,20.81073528,53.33326924,2024-06-22,21:48:00
775.8498552,20.72027699,72.18676272,2024-06-22,21:51:00
884.703255,26.81304001,61.3844678,2024-06-22,21:54:00
709.9097187,30.68585871,57.52299464,2024-06-22,21:57:00
910.6768052,20.48484755,58.9954104,2024-06-22,22:00:00
766.1457166,28.40070315,69.86721727,2024-06-22,22:03:00
335.3024661,26.9661422,41.84457576,2024-06-22,22:06:00
447.6894733,33.20317144,69.32695709,2024-06-22,22:09:00
915.9759097,28.53283455,38.73803863,2024-06-22,22:12:00
936.3809064,28.85465549,52.17615793,2024-06-22,22:15:00
775.1664064,38.57242478,78.51221365,2024-06-22,22:18:00
964.8866999,21.8137453,38.49366096,2024-06-22,22:21:00
630.6428924,34.19842898,74.34013814,2024-06-22,22:24:00
825.3694547,18.99777677,63.29105671,2024-06-22,22:27:00
587.9404435,21.35518362,67.12102521,2024-06-22,22:30:00
885.8860216,27.45293576,60.95439745,2024-06-22,22:33:00
822.8940461,33.05619648,44.6969296,2024-06-22,22:36:00
493.0619105,34.49419578,76.61353548,2024-06-22,22:39:00
481.9801924,20.02417126,41.35664392,2024-06-22,22:42:00
567.6310648,32.6318157,63.37110557,2024-06-22,22:45:00
482.1056964,38.10449706,45.706061,2024-06-22,22:48:00
384.3296566,33.94526743,76.9902668,2024-06-22,22:51:00
934.20386,18.0640508,63.58492743,2024-06-22,22:54:00
943.1711164,36.47965904,38.42976305,2024-06-22,22:57:00
368.9292383,33.43322456,76.5171707,2024-06-22,23:00:00
928.7739044,20.08389356,52.77315932,2024-06-22,23:03:00
643.5940555,34.46895766,72.81786572,2024-06-22,23:06:00
429.825534,33.9581668,80.17368882,2024-06-22,23:09:00
629.4670794,33.48313419,53.42749828,2024-06-22,23:12:00
493.2791952,18.07034624,49.005638,2024-06-22,23:15:00
664.314399,33.24628155,80.49975631,2024-06-22,23:18:00
789.1719404,29.78538937,52.75671416,2024-06-22,23:21:00
953.0055834,23.57071978,49.90053574,2024-06-22,23:24:00
606.1081858,20.96572316,66.68300869,2024-06-22,23:27:00
438.8469071,28.7832231,56.70988442,2024-06-22,23:30:00
625.2459289,19.46897763,66.71946522,2024-06-22,23:33:00
487.043707,22.05824754,39.68593112,2024-06-22,23:36:00
686.791365,34.2954284,51.04887547,2024-06-22,23:39:00
386.0289634,29.06516617,51.3934381,2024-06-22,23:42:00
651.8434876,30.03840411,47.14779929,2024-06-22,23:45:00
919.4362249,33.03169187,69.75791683,2024-06-22,23:48:00
921.2305081,37.72794091,49.48597768,2024-06-22,23:51:00
638.7213432,24.81707336,77.19021417,2024-06-22,23:54:00
399.4224073,21.8397285,58.41111028,2024-06-22,23:57:00
433.7722268,24.18178427,50.29044172,2024-06-23,00:00:00
498.5198647,38.28947471,75.89310207,2024-06-23,00:03:00
714.4719858,37.39082723,41.18675878,2024-06-23,00:06:00
529.8214817,37.91412145,59.16715369,2024-06-23,00:09:00
464.5405542,34.28258454,64.26476049,2024-06-23,00:12:00
660.0844469,33.69181414,61.64305494,2024-06-23,00:15:00
527.2007548,18.06805145,57.73955061,2024-06-23,00:18:00
674.1384766,24.46333389,76.90683894,2024-06-23,00:21:00
804.2774528,35.00478541,55.58292007,2024-06-23,00:24:00
926.5808294,30.00848592,60.07503838,2024-06-23,00:27:00
772.4761639,22.16209889,62.92243703,2024-06-23,00:30:00
936.624424,30.07657017,68.18888119,2024-06-23,00:33:00
853.5741088,38.94109926,44.4401295,2024-06-23,00:36:00
351.1295804,26.05424045,63.9171479,2024-06-23,00:39:00
934.2629649,31.03123272,63.00356384,2024-06-23,00:42:00
467.9567128,31.34285948,79.39424911,2024-06-23,00:45:00
465.60466,18.90262053,64.8929091,2024-06-23,00:48:00
827.1022878,32.30803351,51.47991526,2024-06-23,00:51:00
359.6292833,18.39508066,53.51470682,2024-06-23,00:54:00
842.4894518,20.27115171,48.11180371,2024-06-23,00:57:00
608.0489869,27.47300278,49.06551866,2024-06-23,01:00:00
474.9474131,36.43633346,39.0583098,2024-06-23,01:03:00
850.4802291,36.90435388,46.18342057,2024-06-23,01:06:00
577.6751428,20.42358886,49.6688995,2024-06-23,01:09:00
728.1313262,27.69024765,48.98779992,2024-06-23,01:12:00
652.2478957,20.05445846,51.60702634,2024-06-23,01:15:00
828.8518965,24.42345231,48.24331191,2024-06-23,01:18:00
657.5002351,22.22067707,58.49823605,2024-06-23,01:21:00
489.4396408,30.64437683,41.60244355,2024-06-23,01:24:00
549.1168697,35.26709521,50.31823996,2024-06-23,01:27:00
482.2588799,20.52175903,47.21638304,2024-06-23,01:30:00
915.8458238,18.31758649,81.13868483,2024-06-23,01:33:00
547.7264643,27.3973287,74.05445959,2024-06-23,01:36:00
741.2167787,38.02198199,54.97312957,2024-06-23,01:39:00
826.1749397,32.40035273,57.72330186,2024-06-23,01:42:00
666.1914905,31.3333338,74.99718932,2024-06-23,01:45:00
581.0364929,37.01170886,54.53817018,2024-06-23,01:48:00
333.9159559,36.07653101,47.14456722,2024-06-23,01:51:00
773.105607,27.5122104,66.53107632,2024-06-23,01:54:00
811.6088521,24.44994901,54.96684704,2024-06-23,01:57:00
514.4152565,28.89542927,56.98597634,2024-06-23,02:00:00
745.9654437,26.8868531,61.47469198,2024-06-23,02:03:00
485.5110985,20.28632827,49.62730618,2024-06-23,02:06:00
549.8848461,22.98117635,43.75409752,2024-06-23,02:09:00
669.0613468,22.1858907,73.01361621,2024-06-23,02:12:00
762.271013,26.04251625,62.41451116,2024-06-23,02:15:00
923.6931027,20.68078332,48.87828609,2024-06-23,02:18:00
819.193327,38.87568129,68.38417448,2024-06-23,02:21:00
655.8558899,31.40471425,77.09062875,2024-06-23,02:24:00
404.2516776,38.10096183,53.92271863,2024-06-23,02:27:00
481.8844691,33.34211201,49.83539069,2024-06-23,02:30:00
459.4332771,26.11387023,66.65242868,2024-06-23,02:33:00
709.8583739,30.53906354,47.1717968,2024-06-23,02:36:00
467.9445055,18.05863783,42.56782035,2024-06-23,02:39:00
915.1775782,38.89726343,66.93339222,2024-06-23,02:42:00
451.8026619,22.92268697,40.07478245,2024-06-23,02:45:00
941.4972175,24.27936292,62.20080995,2024-06-23,02:48:00
712.2567223,26.30848156,72.03292064,2024-06-23,02:51:00
343.0987816,34.87396409,54.7320856,2024-06-23,02:54:00
498.263617,19.85339719,41.20088607,2024-06-23,02:57:00
701.4773444,29.28647581,54.94280747,2024-06-23,03:00:00
439.937745,30.90791298,47.11017238,2024-06-23,03:03:00
388.6705855,29.95497978,40.16527173,2024-06-23,03:06:00
538.3213971,36.56932136,57.22008081,2024-06-23,03:09:00
456.515957,34.73809727,73.59852242,2024-06-23,03:12:00
750.6651861,29.28697037,65.58834557,2024-06-23,03:15:00
979.6225846,36.65353604,45.10690968,2024-06-23,03:18:00
354.3512433,31.61024439,68.51930288,2024-06-23,03:21:00
818.3045288,38.455112,72.0337382,2024-06-23,03:24:00
339.229224,29.27132944,60.95929441,2024-06-23,03:27:00
778.6582536,32.66976446,55.43627987,2024-06-23,03:30:00
760.9283499,32.54795035,51.21303632,2024-06-23,03:33:00
842.5516094,28.91993313,52.56600386,2024-06-23,03:36:00
432.4473937,37.44313664,63.59821724,2024-06-23,03:39:00
342.3427007,23.51997426,62.55171865,2024-06-23,03:42:00
484.5946124,38.17185751,75.88842627,2024-06-23,03:45:00
501.9722333,31.25364066,62.97501348,2024-06-23,03:48:00
793.0212323,18.04807776,78.46314968,2024-06-23,03:51:00
853.116726,35.93856426,39.15998799,2024-06-23,03:54:00
747.958166,21.24617468,71.09725654,2024-06-23,03:57:00
934.4703405,22.32336766,42.28299224,2024-06-23,04:00:00
469.2333194,23.87879412,68.16878619,2024-06-23,04:03:00
887.9037163,27.07385509,52.78859299,2024-06-23,04:06:00
543.8967378,21.59506142,47.56306587,2024-06-23,04:09:00
480.0357836,37.50540545,51.12393403,2024-06-23,04:12:00
498.3539588,28.20897461,40.51711255,2024-06-23,04:15:00
876.4366224,23.38640922,64.95193114,2024-06-23,04:18:00
681.2071925,23.13817456,64.32798855,2024-06-23,04:21:00
829.2931387,23.4317587,51.40986031,2024-06-23,04:24:00
931.4013933,37.86194496,41.64268467,2024-06-23,04:27:00
599.5008826,32.10441202,58.42546855,2024-06-23,04:30:00
830.2986303,24.72435574,76.19043811,2024-06-23,04:33:00
953.0086431,38.31761626,41.07273157,2024-06-23,04:36:00
844.1887864,32.2038455,58.08631826,2024-06-23,04:39:00
316.2023706,35.59376787,70.76477028,2024-06-23,04:42:00
